master_id,hubspot_id,account_id,vitally_id,confidence_tier,company_name,domain,segment,industry,plan,state,csm_owner,signup_date,mrr_mxn,mrr_source,mrr_confidence,mrr_original,currency_original,churn_date,churn_status,reference_month
b2f4d7709dc0,HS-100074,ACC-2073,cus_100073,T1,Grupo Fonseca y Galarza,grupo26.com.mx,Mid-Market,Tecnología,Pro,Jalisco,Diego Ortega,2024-05-29,17023.00,crm,high,17023.00,MXN,,active,2024-08
b3a24e63f76b,HS-100173,ACC-2172,cus_100172,T1,Apodaca-Saucedo S.A.,apodacasauce906.com.mx,SMB,Hospitalidad,Basico,Jalisco,Fernanda Solís,2023-10-20,6599.00,crm,high,6599.00,MXN,,active,2024-08
b454b2f7bd1c,HS-100566,ACC-2565,cus_100565,T1,"Cordero, Zamora y Salcido",cordero359.com.mx,Mid-Market,Servicios Financieros,Pro,Jalisco,Fernanda Solís,2022-06-10,14358.00,crm,high,14358.00,MXN,,active,2024-08
b4c838eb089c,HS-100602,ACC-2601,cus_100601,T1,Grupo Tejada-Rivas,grupo997.com.mx,SMB,Servicios Financieros,Basico,CDMX,Luis Peña,2022-10-29,3652.00,crm,high,3652.00,MXN,,active,2024-08
b4e6ad0d057a,HS-100604,ACC-2603,cus_100603,T1,"Calvillo, Burgos y Alemán",calvillo856.com.mx,SMB,Retail,Basico,Chihuahua,Diego Ortega,2023-06-26,6703.00,crm,high,6703.00,MXN,,active,2024-08
b514dcb01651,HS-100154,ACC-2153,cus_100153,T1,"Despacho Aranda, Corona y Guzmán",despacho721.com.mx,SMB,Automotriz,Basico,CDMX,Ana Ruiz,2022-09-08,2823.00,crm,high,2823.00,MXN,,active,2024-08
b585e4ebcc98,HS-100316,ACC-2315,cus_100315,T1,Club de Jesús-Verduzco,club306.com.mx,Mid-Market,Servicios Financieros,Pro,Yucatán,Luis Peña,2022-06-14,18752.00,crm,high,18752.00,MXN,,active,2024-08
b5e018ec0013,HS-100001,ACC-2000,cus_100000,T2,"Gaitán, Olmos y Paredes",gaitán115.com.mx,SMB,Automotriz,Basico,Jalisco,Fernanda Solís,2022-02-28,2204.00,crm,high,2204.00,MXN,,active,2024-08
b60f62d4c3c4,HS-100328,ACC-2327,cus_100327,T1,Arriaga-Armenta,arriagaarmen951.com.mx,Mid-Market,Retail,Pro,Chihuahua,Carla Nuñez,2022-12-27,18324.00,crm,high,18324.00,MXN,,active,2024-08
b6227ca140ae,HS-100514,ACC-2513,cus_100513,T1,"Club Samaniego, Rosado y Arias",club254.com.mx,Mid-Market,Retail,Pro,CDMX,Diego Ortega,2022-09-01,16902.00,crm,high,16902.00,MXN,,active,2024-08
b6f7ec4c7c1a,HS-100413,ACC-2412,cus_100412,T2,Quiroz-Aponte,quirozaponte937.com.mx,Enterprise,Automotriz,Premium,Guanajuato,Fernanda Solís,2023-12-11,78394.00,crm,high,78394.00,MXN,,active,2024-08
b71038723b34,HS-100437,ACC-2436,cus_100436,T1,Meléndez S.A. de C.V.,meléndez792.com.mx,SMB,Agroindustria,Basico,Jalisco,Carla Nuñez,2022-12-06,8274.00,crm,high,8274.00,MXN,,active,2024-08
b7214f7de0d2,HS-100515,ACC-2514,cus_100514,T1,de la Fuente y Olivárez A.C.,de590.com.mx,SMB,Construcción,Basico,Nuevo León,Diego Ortega,2023-06-30,8934.00,crm,high,8934.00,MXN,,active,2024-08
b743d34f10a8,HS-100182,ACC-2181,cus_100181,T1,Otero y Ontiveros y Asociados,otero211.com.mx,SMB,Hospitalidad,Basico,Puebla,Diego Ortega,2024-05-29,2562.00,crm,high,2562.00,MXN,,active,2024-08
b898e16bae56,HS-100434,ACC-2433,cus_100433,T1,Santillán y Abreu e Hijos,santillán518.com.mx,SMB,Servicios Financieros,Basico,Yucatán,Jorge Ibarra,2023-01-18,7349.00,crm,high,7349.00,MXN,,active,2024-08
b8a43530cf08,HS-100616,ACC-2615,cus_100615,T1,Colón y Muñiz S.C.,colón536.com.mx,Enterprise,Servicios Financieros,Premium,Yucatán,Luis Peña,2023-07-05,56367.00,crm,high,56367.00,MXN,,active,2024-08
b8ff0ac62b88,HS-100473,ACC-2472,cus_100472,T1,Medina-Mena,medinamena524.com.mx,SMB,Retail,Basico,Jalisco,Carla Nuñez,2023-11-19,3664.00,crm,high,3664.00,MXN,,active,2024-08
b909b1288f6f,HS-100295,ACC-2294,cus_100294,T1,"Despacho Posada, Saldivar y Alcántar",despacho429.com.mx,SMB,Hospitalidad,Basico,Guanajuato,Carla Nuñez,2022-01-06,4033.00,crm,high,4033.00,MXN,,active,2024-08
ba0e4a372968,HS-100591,ACC-2590,cus_100590,T2,Vela y Carranza e Hijos,vela133.com.mx,SMB,Logística,Basico,Jalisco,Luis Peña,2023-07-21,2841.00,crm,high,2841.00,MXN,,active,2024-08
bad845ea6ecb,HS-100443,ACC-2442,cus_100442,T1,Corporacin Menéndez-Castañeda,corporacin825.com.mx,SMB,Construcción,Basico,Chihuahua,Carla Nuñez,2024-02-01,2486.00,crm,high,2486.00,MXN,,active,2024-08
baf649016fa9,HS-100500,ACC-2499,cus_100499,T1,Arenas e Hijos,arenas51.com.mx,Enterprise,Servicios Financieros,Premium,CDMX,Luis Peña,2022-02-09,45050.00,imputed_from_deal,high,,MXN,,active,2024-08
bb332bfd6480,HS-100129,ACC-2128,cus_100128,T1,Reséndez S.A. de C.V.,reséndez257.com.mx,SMB,Hospitalidad,Basico,Sonora,Diego Ortega,2024-05-10,2211.00,crm,high,2211.00,MXN,,active,2024-08
bcbbeb996730,HS-100495,ACC-2494,cus_100494,T1,Meza y Riojas y Asociados,meza464.com.mx,SMB,Salud,Basico,Sonora,Luis Peña,2022-10-19,4227.00,crm,high,4227.00,MXN,,active,2024-08
bcdb022bc305,HS-100600,ACC-2599,cus_100599,T1,Club Meza y Madera,club141.com.mx,SMB,Agroindustria,Basico,Querétaro,Ana Ruiz,2022-07-18,5431.00,crm,high,5431.00,MXN,,active,2024-08
be921c1e148e,HS-100262,ACC-2261,cus_100261,T1,"Proyectos Franco, Gálvez y Valenzuela",proyectos340.com.mx,Enterprise,Automotriz,Premium,Yucatán,Jorge Ibarra,2022-09-12,80385.00,crm,high,80385.00,MXN,,active,2024-08
bee384ef88de,HS-100158,ACC-2157,cus_100157,T1,Barajas-Regalado e Hijos,barajasregal683.com.mx,Mid-Market,Logística,Pro,Nuevo León,Carla Nuñez,2024-03-19,24245.00,crm,high,24245.00,MXN,,active,2024-08
bfcbb37719b9,HS-100330,ACC-2329,cus_100329,T1,Terán-Negrete,teránnegrete167.com.mx,SMB,Salud,Basico,CDMX,Luis Peña,2022-01-31,7989.00,crm,high,7989.00,MXN,,active,2024-08
bfcc93c1234c,HS-100008,ACC-2007,cus_100007,T1,"Frías, Briseño y Molina",frías592.com.mx,Mid-Market,Salud,Pro,Querétaro,Diego Ortega,2023-01-21,11279.00,crm,high,11279.00,MXN,,active,2024-08
c0d5050c1786,HS-100034,ACC-2033,cus_100033,T1,Proyectos Barraza-Mata,proyectos197.com.mx,Enterprise,Construcción,Premium,Querétaro,Luis Peña,2022-06-28,57400.00,crm,high,57400.00,MXN,,active,2024-08
c0e6f6e5493b,HS-100335,ACC-2334,cus_100334,T1,Laboratorios Murillo y Castañeda,laboratorios741.com.mx,SMB,Hospitalidad,Basico,Puebla,Fernanda Solís,2022-08-16,6693.00,crm,high,6693.00,MXN,,active,2024-08
c12476e908d2,HS-100091,ACC-2090,cus_100090,T2,Club Gil-Razo,club335.com.mx,SMB,Alimentos,Basico,Estado de México,Diego Ortega,2023-06-23,4764.00,crm,high,4764.00,MXN,,active,2024-08
c14e78b458d1,HS-100072,ACC-2071,cus_100071,T1,"Proyectos Jaramillo, Santillán y Solís",proyectos485.com.mx,SMB,Servicios Financieros,Basico,Sonora,Fernanda Solís,2023-10-23,8502.00,crm,high,8502.00,MXN,2024-05-01,churned,2024-05
c173e9322576,HS-100234,ACC-2233,cus_100233,T1,Valles-Nazario,vallesnazari974.com.mx,SMB,Tecnología,Basico,Nuevo León,Luis Peña,2023-08-05,3754.00,crm,high,3754.00,MXN,,active,2024-08
c194e3bdfad5,HS-100311,ACC-2310,cus_100310,T1,Tovar A.C.,tovar971.com.mx,SMB,Hospitalidad,Basico,Nuevo León,Jorge Ibarra,2022-10-13,7738.00,imputed_from_deal,medium,,MXN,2023-10-29,churned,2023-10
c22a9a5e32c4,HS-100370,ACC-2369,cus_100369,T1,Industrias Zamora-Vera,industrias937.com.mx,SMB,Salud,Basico,Puebla,Carla Nuñez,2022-01-08,3664.00,crm,high,3664.00,MXN,,active,2024-08
c259030f0a56,HS-100321,ACC-2320,cus_100320,T1,Galindo S. R.L. de C.V.,galindo112.com.mx,SMB,Tecnología,Basico,Puebla,Luis Peña,2022-02-18,7043.00,crm,high,7043.00,MXN,2023-10-14,churned,2023-10
c29e32af3d21,HS-100609,ACC-2608,cus_100608,T1,Corporacin Urías-Lerma,corporacin900.com.mx,SMB,Logística,Basico,Jalisco,Luis Peña,2023-10-03,8005.00,crm,high,8005.00,MXN,,active,2024-08
c326e9fdf2b2,HS-100386,ACC-2385,cus_100385,T1,"Ordóñez, Limón y Arias",ordóñez217.com.mx,Mid-Market,Construcción,Pro,Querétaro,Ana Ruiz,2022-04-13,27572.00,crm,high,27572.00,MXN,,active,2024-08
c434d20674b5,HS-100487,ACC-2486,cus_100486,T1,Jurado-Aguilar,juradoaguila758.com.mx,SMB,Logística,Basico,Puebla,Jorge Ibarra,2024-06-29,7101.00,crm,high,7101.00,MXN,,active,2024-08
c488ec042e89,HS-100347,ACC-2346,cus_100346,T1,"Proyectos Carranza, Ramón y Olmos",proyectos747.com.mx,Mid-Market,Automotriz,Pro,Yucatán,Jorge Ibarra,2023-02-13,22774.00,crm,high,22774.00,MXN,,active,2024-08
c4a02f8c12cd,HS-100501,ACC-2500,cus_100500,T1,Villalpando A.C.,villalpando876.com.mx,Mid-Market,Educación,Pro,Yucatán,Ana Ruiz,2024-04-27,27217.00,crm,high,27217.00,MXN,,active,2024-08
c518f6a1dc57,HS-100419,ACC-2418,cus_100418,T1,Ruelas S.A.,ruelas320.com.mx,Mid-Market,Salud,Pro,Guanajuato,Jorge Ibarra,2023-08-05,23920.00,crm,high,23920.00,MXN,,active,2024-08
c5350fab0bb4,HS-100063,ACC-2062,cus_100062,T1,Cordero y Durán S. R.L. de C.V.,cordero962.com.mx,Mid-Market,Salud,Pro,Sonora,Luis Peña,2022-05-12,12779.00,crm,high,12779.00,MXN,,active,2024-08
c564e6bc20a2,HS-100080,ACC-2079,cus_100079,T1,"Grupo Carrasco, Toro y Mora",grupo457.com.mx,SMB,Servicios Financieros,Basico,Querétaro,Luis Peña,2023-04-05,3303.00,crm,high,3303.00,MXN,,active,2024-08
c6699f5bce6f,HS-100212,ACC-2211,cus_100211,T1,Proyectos Acevedo y Rendón,proyectos407.com.mx,Mid-Market,Retail,Pro,Guanajuato,Diego Ortega,2022-01-09,10386.00,crm,high,10386.00,MXN,2022-05-28,churned,2022-05
c6ddaadf8a3c,HS-100380,ACC-2379,cus_100379,T1,Mata S.C.,mata110.com.mx,SMB,Tecnología,Basico,Chihuahua,Carla Nuñez,2024-05-19,2789.00,crm,high,2789.00,MXN,,active,2024-08
c722bd70bb6d,HS-100580,ACC-2579,cus_100579,T1,Alarcón A.C.,alarcón100.com.mx,SMB,Logística,Basico,Chihuahua,Diego Ortega,2023-05-21,5856.00,crm,high,5856.00,MXN,,active,2024-08
c7ae629f0670,HS-100459,ACC-2458,cus_100458,T1,Magaña y Peres y Asociados,magaña711.com.mx,SMB,Educación,Basico,Jalisco,Ana Ruiz,2022-02-28,3082.00,crm,high,3082.00,MXN,,active,2024-08
c7b8e3dd3d9e,HS-100466,ACC-2465,cus_100465,T2,"Industrias Esquivel, Olivares y Casárez",industrias531.com.mx,SMB,Construcción,Basico,CDMX,Marta Díaz,2022-10-21,6971.00,crm,high,6971.00,MXN,,active,2024-08
c7c91bce755e,HS-100355,ACC-2354,cus_100354,T1,"Bétancourt, Macías y Terán",bétancourt516.com.mx,SMB,Tecnología,Basico,Guanajuato,Carla Nuñez,2023-11-23,4369.00,crm,high,4369.00,MXN,,active,2024-08
c7e410d860dd,HS-100532,ACC-2531,cus_100531,T1,Industrias Calderón y Casares,industrias667.com.mx,Enterprise,Hospitalidad,Premium,CDMX,Diego Ortega,2024-02-23,38659.00,crm,high,38659.00,MXN,,active,2024-08
c80df26f0cb2,HS-100119,ACC-2118,cus_100118,T1,Campos y Solano S.A.,campos621.com.mx,Enterprise,Educación,Premium,Yucatán,Jorge Ibarra,2022-09-13,946020.00,imputed_from_deal,medium,,MXN,,active,2024-08
c82c8b5945bb,HS-100598,ACC-2597,cus_100597,T1,Vera S. R.L. de C.V.,vera127.com.mx,SMB,Educación,Basico,CDMX,Luis Peña,2023-12-05,6483.00,crm,high,6483.00,MXN,,active,2024-08
c87b1eef63b3,HS-100431,ACC-2430,cus_100430,T1,Márquez-Coronado,márquezcoron434.com.mx,SMB,Educación,Basico,Nuevo León,Fernanda Solís,2022-03-08,3521.00,crm,high,3521.00,MXN,,active,2024-08
c8d1b8b01b16,HS-100582,ACC-2581,cus_100581,T1,"Tejeda, Rivera y Abrego",tejeda808.com.mx,Enterprise,Educación,Premium,Jalisco,Jorge Ibarra,2022-04-28,45076.00,crm,high,45076.00,MXN,,active,2024-08
c906fcd56eec,HS-100125,ACC-2124,cus_100124,T1,Durán y Carrillo S. R.L. de C.V.,durán824.com.mx,SMB,Automotriz,Basico,Nuevo León,Fernanda Solís,2022-01-13,3620.00,crm,high,3620.00,MXN,,active,2024-08
c92187f76a50,HS-100092,ACC-2091,cus_100091,T1,Club Maya-Vergara,club855.com.mx,Mid-Market,Logística,Pro,Guanajuato,Ana Ruiz,2022-08-14,451603.50,crm,high,24411.00,USD,,active,2024-08
c95e7040378c,HS-100346,ACC-2345,cus_100345,T1,Grijalva-Regalado,grijalvarega62.com.mx,Mid-Market,Servicios Financieros,Pro,Nuevo León,Luis Peña,2022-04-17,24468.00,crm,high,24468.00,MXN,,active,2024-08
c9cd0bb0cc08,HS-100427,ACC-2426,cus_100426,T1,Nieves S.A. de C.V.,nieves321.com.mx,SMB,Automotriz,Basico,Guanajuato,Ana Ruiz,2023-06-11,6890.00,crm,high,6890.00,MXN,,active,2024-08
ca4b97d0cb79,HS-100026,ACC-2025,cus_100025,T1,"Corporacin Sosa, Mora y Villareal",corporacin541.com.mx,Mid-Market,Logística,Pro,Puebla,Diego Ortega,2024-04-30,22865.00,crm,high,22865.00,MXN,,active,2024-08
cba7ec6afd2e,HS-100492,ACC-2491,cus_100491,T1,Medrano-Coronado,medranocoron718.com.mx,Mid-Market,Educación,Pro,Nuevo León,Carla Nuñez,2022-08-18,24022.00,crm,high,24022.00,MXN,2023-01-22,churned,2023-01
cbf0d50a86e7,HS-100256,ACC-2255,cus_100255,T1,"Despacho Montalvo, Carrera y Pedraza",despacho17.com.mx,Mid-Market,Agroindustria,Pro,Jalisco,Fernanda Solís,2022-04-07,11213.00,crm,high,11213.00,MXN,,active,2024-08
cc612f12a5f3,HS-100576,ACC-2575,cus_100575,T1,Nieto-Briones,nietobriones144.com.mx,Enterprise,Automotriz,Premium,Querétaro,Marta Díaz,2022-01-07,70952.00,crm,high,70952.00,MXN,,active,2024-08
cc7284c118af,HS-100199,ACC-2198,cus_100198,T1,Menchaca-Estrada S.A.,menchacaestr673.com.mx,Enterprise,Tecnología,Premium,Chihuahua,Diego Ortega,2023-11-05,83527.00,crm,high,83527.00,MXN,,active,2024-08
ccb9abe7b224,HS-100232,ACC-2231,cus_100231,T1,Club Briones y Serrano,club386.com.mx,SMB,Servicios Financieros,Basico,Chihuahua,Diego Ortega,2024-03-15,7271.00,crm,high,7271.00,MXN,2024-06-27,churned,2024-06
cce4e07ce38c,HS-100438,ACC-2437,cus_100437,T1,Aparicio S. R.L. de C.V.,aparicio794.com.mx,Mid-Market,Logística,Pro,Yucatán,Ana Ruiz,2024-05-02,21021.00,crm,high,21021.00,MXN,,active,2024-08
cced8c3d305b,HS-100137,ACC-2136,cus_100136,T1,"Ruelas, Lugo y Camacho",ruelas563.com.mx,SMB,Logística,Basico,Jalisco,Jorge Ibarra,2024-01-16,3073.00,crm,high,3073.00,MXN,,active,2024-08
cd022db07256,HS-100617,ACC-2616,cus_100616,T1,Laboratorios Armendáriz y Páez,laboratorios680.com.mx,SMB,Salud,Basico,Sonora,Carla Nuñez,2023-12-24,7540.00,crm,high,7540.00,MXN,,active,2024-08
cdd0fe341983,HS-100575,ACC-2574,cus_100574,T1,"Club Pabón, Serna y Caraballo",club154.com.mx,Mid-Market,Construcción,Pro,Guanajuato,Jorge Ibarra,2022-05-07,16874.00,crm,high,16874.00,MXN,2024-03-11,churned,2024-03
cde501cb7a7d,HS-100082,ACC-2081,cus_100081,T1,Miramontes y Zarate A.C.,miramontes279.com.mx,Mid-Market,Construcción,Pro,Nuevo León,Luis Peña,2023-05-06,19476.00,crm,high,19476.00,MXN,,active,2024-08
cf932e3d82d8,HS-100571,ACC-2570,cus_100570,T1,Corporacin Toledo y Anguiano,corporacin917.com.mx,SMB,Educación,Basico,Querétaro,Jorge Ibarra,2022-01-25,5084.00,crm,high,5084.00,MXN,,active,2024-08
cfa499631566,HS-100094,ACC-2093,cus_100093,T1,Cervantes-Esquibel,cervantesesq157.com.mx,Mid-Market,Hospitalidad,Pro,Puebla,Carla Nuñez,2022-09-05,13136.00,imputed_from_deal,medium,,MXN,,active,2024-08
d003a5126727,HS-100067,ACC-2066,cus_100066,T1,"Club Santacruz, Valencia y Casas",club442.com.mx,SMB,Salud,Basico,Jalisco,Diego Ortega,2024-02-05,2573.00,crm,high,2573.00,MXN,,active,2024-08
d0cc2b9c1ce9,HS-100507,ACC-2506,cus_100506,T1,"Escamilla, Malave y Garrido",escamilla220.com.mx,Enterprise,Salud,Premium,CDMX,Luis Peña,2024-03-04,46340.00,crm,high,46340.00,MXN,,active,2024-08
d0d1124d8f9a,HS-100359,ACC-2358,cus_100358,T1,Urrutia y Trejo S.A. de C.V.,urrutia327.com.mx,Enterprise,Servicios Financieros,Premium,Nuevo León,Jorge Ibarra,2023-02-17,54755.00,crm,high,54755.00,MXN,,active,2024-08
d12b484f1480,HS-100350,ACC-2349,cus_100349,T1,Marín-Bernal,marínbernal306.com.mx,Mid-Market,Manufactura,Pro,Puebla,Diego Ortega,2022-12-13,26840.00,crm,high,26840.00,MXN,,active,2024-08
d16deb81827f,HS-100073,ACC-2072,cus_100072,T1,Rangel S.A. de C.V.,rangel96.com.mx,SMB,Salud,Basico,Puebla,Diego Ortega,2022-05-30,8704.00,crm,high,8704.00,MXN,,active,2024-08
d17a1cb67764,HS-100625,ACC-2624,cus_100624,T1,Sevilla-Rocha S.C.,sevillarocha340.com.mx,Mid-Market,Alimentos,Pro,Yucatán,Fernanda Solís,2024-05-15,24503.00,crm,high,24503.00,MXN,,active,2024-08
d23090c83713,HS-100450,ACC-2449,cus_100449,T1,"Lerma, Juárez y Bonilla",lerma681.com.mx,SMB,Automotriz,Basico,Puebla,Jorge Ibarra,2023-03-27,142672.00,crm,high,7712.00,USD,2024-02-23,churned,2024-02
d3325cc67acf,HS-100156,ACC-2155,cus_100155,T1,"Laboratorios Marín, del Río y Garrido",laboratorios422.com.mx,SMB,Servicios Financieros,Basico,Puebla,Carla Nuñez,2022-11-24,6636.00,crm,high,6636.00,MXN,2024-02-18,churned,2024-02
d34f4904aa84,HS-100178,ACC-2177,cus_100177,T1,Aparicio-Garica,apariciogari380.com.mx,SMB,Agroindustria,Basico,Guanajuato,Diego Ortega,2023-09-10,3779.00,crm,high,3779.00,MXN,,active,2024-08
d375384bf8bc,HS-100112,ACC-2111,cus_100111,T1,Prieto y Guardado S.A. de C.V.,prieto222.com.mx,SMB,Construcción,Basico,Chihuahua,Diego Ortega,2023-03-10,8050.00,crm,high,8050.00,MXN,,active,2024-08
d3d6430ce9c4,HS-100028,ACC-2027,cus_100027,T2,Sanches y Asociados,sanches231.com.mx,SMB,Construcción,Basico,Sonora,Luis Peña,2024-02-15,2524.00,crm,high,2524.00,MXN,,active,2024-08
d54c9d70035a,HS-100293,ACC-2292,cus_100292,T1,Enríquez e Hijos,enríquez134.com.mx,Mid-Market,Educación,Pro,Puebla,Marta Díaz,2022-04-24,21141.00,crm,high,21141.00,MXN,,active,2024-08
d57e35ff96ea,HS-100150,ACC-2149,cus_100149,T1,Véliz-Matías,vélizmatías148.com.mx,SMB,Agroindustria,Basico,Guanajuato,Marta Díaz,2022-09-02,5358.00,crm,high,5358.00,MXN,,active,2024-08
d591a4e10426,HS-100568,ACC-2567,cus_100567,T1,Corporacin Saavedra-García,corporacin663.com.mx,SMB,Construcción,Basico,CDMX,Carla Nuñez,2023-10-05,3844.00,crm,high,3844.00,MXN,,active,2024-08
d60d16238ec6,HS-100235,ACC-2234,cus_100234,T1,Montenegro-Nieto A.C.,montenegroni80.com.mx,SMB,Tecnología,Basico,Chihuahua,Diego Ortega,2023-05-16,4423.00,crm,high,4423.00,MXN,,active,2024-08
d6c94dcf68f9,HS-100274,ACC-2273,cus_100273,T2,Grupo Arias-Valle,grupo627.com.mx,Enterprise,Construcción,Premium,Jalisco,Diego Ortega,2023-11-15,41118.00,crm,high,41118.00,MXN,,active,2024-08
d6e7796e9cfc,HS-100334,ACC-2333,cus_100333,T1,Grupo Guzmán-de Anda,grupo393.com.mx,SMB,Logística,Basico,Querétaro,Marta Díaz,2023-09-01,3929.00,crm,high,3929.00,MXN,,active,2024-08
d6eff0593968,HS-100101,ACC-2100,cus_100100,T1,Grupo Hinojosa y Mojica,grupo444.com.mx,SMB,Retail,Basico,Chihuahua,Fernanda Solís,2023-01-14,4967.00,crm,high,4967.00,MXN,2023-06-13,churned,2023-06
d708a60010d8,HS-100471,ACC-2470,cus_100470,T1,"Corporacin Villalpando, Parra y Barajas",corporacin294.com.mx,SMB,Servicios Financieros,Basico,Estado de México,Fernanda Solís,2023-01-26,7149.00,crm,high,7149.00,MXN,,active,2024-08
d7e2debcb1e4,HS-100007,ACC-2006,cus_100006,T1,Cabrera S.C.,cabrera128.com.mx,SMB,Servicios Financieros,Basico,Sonora,Fernanda Solís,2022-06-30,5100.00,crm,high,5100.00,MXN,,active,2024-08
d7f2491cbf17,HS-100480,ACC-2479,cus_100479,T1,"Ceja, Sanches y Berríos",ceja57.com.mx,SMB,Salud,Basico,Jalisco,Marta Díaz,2023-12-19,6092.00,crm,high,6092.00,MXN,,active,2024-08
d7f7a6231274,HS-100264,ACC-2263,cus_100263,T1,Pacheco y Marroquín y Asociados,pacheco821.com.mx,SMB,Logística,Basico,Nuevo León,Diego Ortega,2022-09-26,2676.00,crm,high,2676.00,MXN,,active,2024-08
d81850081a01,HS-100384,ACC-2383,cus_100383,T2,Garza-Arriaga S.A. de C.V.,garzaarriaga58.com.mx,Mid-Market,Alimentos,Pro,Estado de México,Jorge Ibarra,2023-12-05,9309.00,crm,high,9309.00,MXN,,active,2024-08
d8222a570c5e,HS-100218,ACC-2217,cus_100217,T1,Grupo Burgos y Alba,grupo982.com.mx,Mid-Market,Agroindustria,Pro,Nuevo León,Luis Peña,2024-01-06,13839.00,crm,high,13839.00,MXN,2024-04-07,churned,2024-04
d8cba4a1d43d,HS-100522,ACC-2521,cus_100521,T2,"Viera, Griego y Vásquez",viera383.com.mx,SMB,Retail,Basico,Nuevo León,Marta Díaz,2022-01-22,7771.00,crm,high,7771.00,MXN,2023-01-26,churned,2023-01
d996f9b6f1f8,HS-100171,ACC-2170,cus_100170,T1,"Proyectos Armenta, Holguín y Rubio",proyectos15.com.mx,Mid-Market,Educación,Pro,Querétaro,Fernanda Solís,2023-04-23,26582.00,crm,high,26582.00,MXN,,active,2024-08
da2408f43334,HS-100040,ACC-2039,cus_100039,T1,"Proyectos Quezada, Hernandes y Arce",proyectos223.com.mx,SMB,Logística,Basico,Guanajuato,Fernanda Solís,2022-03-24,2479.00,crm,high,2479.00,MXN,,active,2024-08
da3f37a71944,HS-100432,ACC-2431,cus_100431,T1,Cavazos-Figueroa,cavazosfigue171.com.mx,Mid-Market,Servicios Financieros,Pro,Yucatán,Diego Ortega,2023-07-17,18464.00,crm,high,18464.00,MXN,,active,2024-08
daa4aa7c8cad,HS-100393,ACC-2392,cus_100392,T1,Chávez-Colón,chávezcolón234.com.mx,SMB,Alimentos,Basico,Sonora,Luis Peña,2023-02-07,4914.00,crm,high,4914.00,MXN,,active,2024-08
db6aaecba31f,HS-100083,ACC-2082,cus_100082,T1,Ferrer-Bernal e Hijos,ferrerbernal393.com.mx,SMB,Construcción,Basico,Guanajuato,Jorge Ibarra,2023-03-12,7684.00,crm,high,7684.00,MXN,2023-12-09,churned,2023-12
db9bc2d200e6,HS-100601,ACC-2600,cus_100600,T1,Echeverría-Valdez,echeverríava804.com.mx,SMB,Retail,Basico,Querétaro,Diego Ortega,2022-09-17,2870.00,crm,high,2870.00,MXN,,active,2024-08
dbad5cfaab50,HS-100142,ACC-2141,cus_100141,T1,"Proyectos Leal, Casares y Galván",proyectos944.com.mx,SMB,Construcción,Basico,Jalisco,Diego Ortega,2024-06-05,6910.00,crm,high,6910.00,MXN,,active,2024-08
dbb9781b47c5,HS-100447,ACC-2446,cus_100446,T1,Amaya y Razo e Hijos,amaya403.com.mx,Enterprise,Automotriz,Premium,Estado de México,Fernanda Solís,2023-05-09,65842.00,crm,high,65842.00,MXN,,active,2024-08
dbef19a6cece,HS-100290,ACC-2289,cus_100289,T1,Despacho Campos y Gamez,despacho980.com.mx,Mid-Market,Automotriz,Pro,Estado de México,Fernanda Solís,2023-11-19,24825.00,crm,high,24825.00,MXN,,active,2024-08
dc2ff4bd4800,HS-100048,ACC-2047,cus_100047,T1,Corporacin Enríquez y Romero,corporacin379.com.mx,SMB,Construcción,Basico,Querétaro,Fernanda Solís,2023-01-24,4334.00,crm,high,4334.00,MXN,,active,2024-08
dc7546038f51,HS-100022,ACC-2021,cus_100021,T1,Castro y Saldaña e Hijos,castro520.com.mx,SMB,Automotriz,Basico,Chihuahua,Luis Peña,2024-06-20,6988.00,crm,high,6988.00,MXN,,active,2024-08
dc75715a3853,HS-100529,ACC-2528,cus_100528,T2,Vaca y Borrego S. R.L. de C.V.,vaca12.com.mx,SMB,Alimentos,Basico,Querétaro,Marta Díaz,2023-11-20,4172.00,crm,high,4172.00,MXN,,active,2024-08
dcbec6838ba3,HS-100585,ACC-2584,cus_100584,T1,"Sosa, Sosa y Acuña",sosa420.com.mx,Mid-Market,Salud,Pro,Nuevo León,Fernanda Solís,2023-01-19,23993.00,imputed_from_deal,medium,,MXN,,active,2024-08
dcf4823a4d63,HS-100614,ACC-2613,cus_100613,T1,Tijerina y Laboy S.C.,tijerina909.com.mx,SMB,Retail,Basico,Chihuahua,Ana Ruiz,2022-07-04,5369.00,crm,high,5369.00,MXN,2023-07-20,churned,2023-07
dcf6784c3f48,HS-100586,ACC-2585,cus_100585,T1,Bahena-Collado,bahenacollad500.com.mx,SMB,Retail,Basico,Yucatán,Ana Ruiz,2022-06-21,4724.00,crm,high,4724.00,MXN,,active,2024-08
dd8109cf375b,HS-100070,ACC-2069,cus_100069,T1,Mendoza A.C.,mendoza583.com.mx,Enterprise,Hospitalidad,Premium,Querétaro,Marta Díaz,2023-09-28,63909.00,crm,high,63909.00,MXN,,active,2024-08
dde4a2325dc6,HS-100506,ACC-2505,cus_100505,T1,Robles y Saldivar S.A.,robles444.com.mx,SMB,Hospitalidad,Basico,Nuevo León,Jorge Ibarra,2022-03-15,8731.00,crm,high,8731.00,MXN,2024-04-12,churned,2024-04
